0.92546,55,59.43,64,0.07140625,
0.93566,76,81.226,103,0.211398058,
1,56,56,56,0,
0.82699,225,272.07,262,0.038435115,
0.96257,48,49.866,52,0.041038462,
0.50615,34,67.173,67,0.00258209,
0.829,130,156.81,144,0.088958333,
0.9107,74,81.256,81,0.003160494,
0.85941,248,288.57,304,0.050756579,
0.92388,49,53.037,75,0.29284,
0.93544,65,69.486,100,0.30514,
0.95927,72,75.057,83,0.095698795,
0.87524,119,135.96,139,0.021870504,
0.87789,119,135.55,136,0.003308824,
0.93833,48,51.155,69,0.258623188,
0.79123,60,75.832,90,0.157422222,
0.81966,165,201.3,188,0.070744681,
0.79735,124,155.52,175,0.111314286,
0.90549,82,90.559,100,0.09441,
0.82699,245,296.25,476,0.37762605,
0.93771,429,457.5,853,0.463657679,
0.79123,136,171.88,212,0.189245283,
0.85464,97,113.5,223,0.49103139,
0.95692,144,150.48,178,0.154606742,
0.90087,59,65.492,71,0.077577465,
0.88382,53,59.967,70,0.143328571,
0.81544,561,687.97,2274,0.697462621,
0.68685,185,269.35,247,0.09048583,
0.97391,92,94.464,121,0.219305785,
0.86297,159,184.25,175,0.052857143,
0.91085,60,65.872,102,0.354196078,
0.88801,204,229.73,340,0.324323529,
0.85503,134,156.72,160,0.0205,
0.90692,89,98.134,347,0.717193084,
0.25467,9,35.339,63,0.439063492,
0.79123,49,61.929,72,0.139875,
0.87879,290,330,430,0.23255814,
0.91549,73,79.739,81,0.015567901,
0.91695,104,113.42,121,0.062644628,
0.87054,49,56.287,62,0.092145161,
0.74929,79,105.43,97,0.086907216,
0.90103,52,57.712,60,0.038133333,
0.90103,69,76.579,111,0.310099099,
0.46698,29,62.102,67,0.073104478,
0.87879,288,327.72,638,0.486332288,
0.89857,95,105.72,120,0.119,
0.92548,131,141.55,254,0.442716535,
0.89027,80,89.86,136,0.339264706,
0.25467,11,43.192,319,0.864601881,
1,121,121,136,0.110294118,
0.91167,218,239.12,301,0.205581395,
0.79123,55,69.512,72,0.034555556,
0.85903,182,211.87,218,0.028119266,
0.76453,48,62.784,147,0.572897959,
0.79123,32,40.443,58,0.302706897,
0.79549,112,140.79,136,0.035220588,
0.94352,47,49.813,60,0.169783333,
0.92917,62,66.727,65,0.026569231,
0.98148,170,173.21,184,0.058641304,
0.96298,70,72.691,90,0.192322222,
0.94987,53,55.797,122,0.542647541,
0.64443,36,55.863,55,0.015690909,
0.88593,66,74.498,210,0.645247619,
0.80718,44,54.51,52,0.048269231,
0.68685,193,280.99,552,0.490960145,
0.84664,131,154.73,186,0.16811828,
0.80237,209,260.48,621,0.580547504,
0.84997,113,132.95,171,0.22251462,
0.84193,44,52.261,362,0.855632597,
0.82765,60,72.494,93,0.220494624,
0.75595,41,54.237,99,0.452151515,
0.9003,459,509.83,970,0.474402062,
0.9365,95,101.44,113,0.102300885,
0.94352,58,61.472,72,0.146222222,
0.82705,73,88.266,75,0.17688,
0.93043,60,64.486,86,0.250162791,
0.80408,224,278.58,398,0.300050251,
0.89467,139,155.36,208,0.253076923,
0.92917,58,62.422,66,0.054212121,
0.82699,244,295.04,375,0.213226667,
0.86433,365,422.29,504,0.162123016,
0.79123,104,131.44,133,0.011729323,
0.89092,47,52.754,107,0.506971963,
0.90103,59,65.48,120,0.454333333,
0.28571,12,42,52,0.192307692,
0.70346,155,220.34,272,0.189926471,
0.83955,89,106.01,202,0.47519802,
0.90103,56,62.151,68,0.086014706,
0.91321,55,60.227,64,0.058953125,
0.88038,80,90.87,94,0.033297872,
0.88382,63,71.281,213,0.665347418,
0.90103,64,71.03,70,0.014714286,
0.76612,133,173.6,203,0.144827586,
0.84735,54,63.728,102,0.375215686,
0.89857,99,110.18,227,0.514625551,
0.86603,302,348.72,498,0.299759036,
0.38179,20,52.385,87,0.397873563,
0.88929,81,91.083,230,0.603986957,
0.89092,49,54.999,50,0.09998,
0.93947,278,295.91,412,0.281771845,
0.82025,140,170.68,207,0.175458937,
0.84211,126,149.62,156,0.040897436,
0.92288,64,69.348,92,0.246217391,
0.93566,76,81.226,107,0.240878505,
0.85941,265,308.35,462,0.332575758,
0.58285,34,58.334,61,0.043704918,
0.80593,129,160.06,213,0.248544601,
0.94352,66,69.951,83,0.157216867,
